ts,source,season,round,date_local,home_team,away_team,venue,market_code,odds_type,selection_name,price_decimal,line
2025-08-23T11:55:33.301045,github_whitesgsw,,,2010-04-04,Adelaide,Sydney,AAMI Stadium,h2h,closing,away,2.42,
2025-08-23T11:55:33.301045,github_whitesgsw,,,2010-04-04,Adelaide,Sydney,AAMI Stadium,h2h,closing,home,1.54,
2025-08-23T11:55:33.301045,github_whitesgsw,,,2010-04-04,Essendon,Fremantle,Marvel Stadium,h2h,closing,away,2.66,
2025-08-23T11:55:33.301045,github_whitesgsw,,,2010-04-04,Essendon,Fremantle,Marvel Stadium,h2h,closing,home,1.46,
2025-08-23T11:55:33.299041,github_whitesgsw,,,2010-04-04,Richmond,Western Bulldogs,MCG,h2h,closing,away,1.06,
2025-08-23T11:55:33.299041,github_whitesgsw,,,2010-04-04,Richmond,Western Bulldogs,MCG,h2h,closing,home,10.0,
2025-08-23T11:55:33.299041,github_whitesgsw,,,2010-04-05,Hawthorn,Geelong,MCG,h2h,closing,away,1.56,
2025-08-23T11:55:33.299041,github_whitesgsw,,,2010-04-05,Hawthorn,Geelong,MCG,h2h,closing,home,2.4,
2025-08-23T11:55:33.297037,github_whitesgsw,,,2010-04-09,St Kilda,Collingwood,Marvel Stadium,h2h,closing,away,3.3,
2025-08-23T11:55:33.297037,github_whitesgsw,,,2010-04-09,St Kilda,Collingwood,Marvel Stadium,h2h,closing,home,1.32,
2025-08-23T11:55:33.293680,github_whitesgsw,,,2010-04-10,Carlton,Essendon,MCG,h2h,closing,away,2.7,
2025-08-23T11:55:33.293680,github_whitesgsw,,,2010-04-10,Carlton,Essendon,MCG,h2h,closing,home,1.45,
2025-08-23T11:55:33.296535,github_whitesgsw,,,2010-04-10,North Melbourne,West Coast,Marvel Stadium,h2h,closing,away,1.91,
2025-08-23T11:55:33.296535,github_whitesgsw,,,2010-04-10,North Melbourne,West Coast,Marvel Stadium,h2h,closing,home,1.85,
2025-08-23T11:55:33.293680,github_whitesgsw,,,2010-04-10,Port Adelaide,Brisbane,AAMI Stadium,h2h,closing,away,1.92,
2025-08-23T11:55:33.293680,github_whitesgsw,,,2010-04-10,Port Adelaide,Brisbane,AAMI Stadium,h2h,closing,home,1.84,
2025-08-23T11:55:33.293680,github_whitesgsw,,,2010-04-10,Sydney,Richmond,SCG,h2h,closing,away,7.0,
2025-08-23T11:55:33.293680,github_whitesgsw,,,2010-04-10,Sydney,Richmond,SCG,h2h,closing,home,1.1,
2025-08-23T11:55:33.288548,github_whitesgsw,,,2010-04-11,Fremantle,Geelong,Domain Stadium,h2h,closing,away,1.72,
2025-08-23T11:55:33.288548,github_whitesgsw,,,2010-04-11,Fremantle,Geelong,Domain Stadium,h2h,closing,home,2.05,
2025-08-23T11:55:33.291665,github_whitesgsw,,,2010-04-11,Melbourne,Adelaide,MCG,h2h,closing,away,1.49,
2025-08-23T11:55:33.291665,github_whitesgsw,,,2010-04-11,Melbourne,Adelaide,MCG,h2h,closing,home,2.6,
2025-08-23T11:55:33.288548,github_whitesgsw,,,2010-04-11,Western Bulldogs,Hawthorn,Marvel Stadium,h2h,closing,away,2.63,
2025-08-23T11:55:33.288548,github_whitesgsw,,,2010-04-11,Western Bulldogs,Hawthorn,Marvel Stadium,h2h,closing,home,1.47,
2025-08-23T11:55:33.288548,github_whitesgsw,,,2010-04-16,West Coast,Essendon,Domain Stadium,h2h,closing,away,2.32,
2025-08-23T11:55:33.288548,github_whitesgsw,,,2010-04-16,West Coast,Essendon,Domain Stadium,h2h,closing,home,1.58,
2025-08-23T11:55:33.279587,github_whitesgsw,,,2010-04-17,Adelaide,Carlton,AAMI Stadium,h2h,closing,away,1.97,
2025-08-23T11:55:33.279587,github_whitesgsw,,,2010-04-17,Adelaide,Carlton,AAMI Stadium,h2h,closing,home,1.77,
2025-08-23T11:55:33.279587,github_whitesgsw,,,2010-04-17,Brisbane,Western Bulldogs,Gabba,h2h,closing,away,1.78,
2025-08-23T11:55:33.279587,github_whitesgsw,,,2010-04-17,Brisbane,Western Bulldogs,Gabba,h2h,closing,home,1.95,
2025-08-23T11:55:33.279587,github_whitesgsw,,,2010-04-17,Collingwood,Hawthorn,MCG,h2h,closing,away,2.31,
2025-08-23T11:55:33.279587,github_whitesgsw,,,2010-04-17,Collingwood,Hawthorn,MCG,h2h,closing,home,1.59,
2025-08-23T11:55:33.279587,github_whitesgsw,,,2010-04-17,North Melbourne,Sydney,Marvel Stadium,h2h,closing,away,1.48,
2025-08-23T11:55:33.279587,github_whitesgsw,,,2010-04-17,North Melbourne,Sydney,Marvel Stadium,h2h,closing,home,2.57,
2025-08-23T11:55:33.279587,github_whitesgsw,,,2010-04-18,Geelong,Port Adelaide,GMHBA Stadium,h2h,closing,away,5.7,
2025-08-23T11:55:33.279587,github_whitesgsw,,,2010-04-18,Geelong,Port Adelaide,GMHBA Stadium,h2h,closing,home,1.13,
2025-08-23T11:55:33.279587,github_whitesgsw,,,2010-04-18,Richmond,Melbourne,MCG,h2h,closing,away,1.31,
2025-08-23T11:55:33.279587,github_whitesgsw,,,2010-04-18,Richmond,Melbourne,MCG,h2h,closing,home,3.35,
2025-08-23T11:55:33.279587,github_whitesgsw,,,2010-04-18,St Kilda,Fremantle,Marvel Stadium,h2h,closing,away,3.31,
2025-08-23T11:55:33.279587,github_whitesgsw,,,2010-04-18,St Kilda,Fremantle,Marvel Stadium,h2h,closing,home,1.31,
2025-08-23T11:55:33.274310,github_whitesgsw,,,2010-04-23,Western Bulldogs,Adelaide,Marvel Stadium,h2h,closing,away,6.3,
2025-08-23T11:55:33.274310,github_whitesgsw,,,2010-04-23,Western Bulldogs,Adelaide,Marvel Stadium,h2h,closing,home,1.1,
2025-08-23T11:55:33.274310,github_whitesgsw,,,2010-04-24,Melbourne,Brisbane,MCG,h2h,closing,away,1.31,
2025-08-23T11:55:33.274310,github_whitesgsw,,,2010-04-24,Melbourne,Brisbane,MCG,h2h,closing,home,3.33,
2025-08-23T11:55:33.273680,github_whitesgsw,,,2010-04-24,Port Adelaide,St Kilda,AAMI Stadium,h2h,closing,away,1.28,
2025-08-23T11:55:33.273680,github_whitesgsw,,,2010-04-24,Port Adelaide,St Kilda,AAMI Stadium,h2h,closing,home,3.55,
2025-08-23T11:55:33.274310,github_whitesgsw,,,2010-04-24,Sydney,West Coast,SCG,h2h,closing,away,4.91,
2025-08-23T11:55:33.274310,github_whitesgsw,,,2010-04-24,Sydney,West Coast,SCG,h2h,closing,home,1.15,
2025-08-23T11:55:33.271292,github_whitesgsw,,,2010-04-25,Collingwood,Essendon,MCG,h2h,closing,away,3.6,
2025-08-23T11:55:33.271292,github_whitesgsw,,,2010-04-25,Collingwood,Essendon,MCG,h2h,closing,home,1.27,
2025-08-23T11:55:33.262966,github_whitesgsw,,,2010-04-25,Fremantle,Richmond,Domain Stadium,h2h,closing,away,10.5,
2025-08-23T11:55:33.262966,github_whitesgsw,,,2010-04-25,Fremantle,Richmond,Domain Stadium,h2h,closing,home,1.04,
2025-08-23T11:55:33.262966,github_whitesgsw,,,2010-04-25,Hawthorn,North Melbourne,UTAS Stadium,h2h,closing,away,3.28,
2025-08-23T11:55:33.262966,github_whitesgsw,,,2010-04-25,Hawthorn,North Melbourne,UTAS Stadium,h2h,closing,home,1.32,
2025-08-23T11:55:33.262966,github_whitesgsw,,,2010-04-26,Carlton,Geelong,MCG,h2h,closing,away,1.19,
2025-08-23T11:55:33.262966,github_whitesgsw,,,2010-04-26,Carlton,Geelong,MCG,h2h,closing,home,4.38,
2025-08-23T11:55:33.262966,github_whitesgsw,,,2010-04-30,Western Bulldogs,St Kilda,Marvel Stadium,h2h,closing,away,2.13,
2025-08-23T11:55:33.262966,github_whitesgsw,,,2010-04-30,Western Bulldogs,St Kilda,Marvel Stadium,h2h,closing,home,1.67,
2025-08-23T11:55:33.262966,github_whitesgsw,,,2010-05-01,Adelaide,Port Adelaide,AAMI Stadium,h2h,closing,away,1.53,
2025-08-23T11:55:33.262966,github_whitesgsw,,,2010-05-01,Adelaide,Port Adelaide,AAMI Stadium,h2h,closing,home,2.42,
2025-08-23T11:55:33.262966,github_whitesgsw,,,2010-05-01,Essendon,Hawthorn,MCG,h2h,closing,away,1.47,
2025-08-23T11:55:33.262966,github_whitesgsw,,,2010-05-01,Essendon,Hawthorn,MCG,h2h,closing,home,2.58,
2025-08-23T11:55:33.262966,github_whitesgsw,,,2010-05-01,North Melbourne,Melbourne,Marvel Stadium,h2h,closing,away,1.75,
2025-08-23T11:55:33.262966,github_whitesgsw,,,2010-05-01,North Melbourne,Melbourne,Marvel Stadium,h2h,closing,home,1.99,
2025-08-23T11:55:33.262966,github_whitesgsw,,,2010-05-01,Sydney,Brisbane,SCG,h2h,closing,away,2.43,
2025-08-23T11:55:33.262966,github_whitesgsw,,,2010-05-01,Sydney,Brisbane,SCG,h2h,closing,home,1.52,
2025-08-23T11:55:33.255063,github_whitesgsw,,,2010-05-02,Carlton,Collingwood,MCG,h2h,closing,away,1.52,
2025-08-23T11:55:33.255063,github_whitesgsw,,,2010-05-02,Carlton,Collingwood,MCG,h2h,closing,home,2.44,
2025-08-23T11:55:33.260953,github_whitesgsw,,,2010-05-02,Geelong,Richmond,GMHBA Stadium,h2h,closing,away,12.25,
2025-08-23T11:55:33.260953,github_whitesgsw,,,2010-05-02,Geelong,Richmond,GMHBA Stadium,h2h,closing,home,1.03,
2025-08-23T11:55:33.255063,github_whitesgsw,,,2010-05-02,West Coast,Fremantle,Domain Stadium,h2h,closing,away,1.4,
2025-08-23T11:55:33.255063,github_whitesgsw,,,2010-05-02,West Coast,Fremantle,Domain Stadium,h2h,closing,home,2.84,
2025-08-23T11:55:33.255063,github_whitesgsw,,,2010-05-07,Melbourne,Western Bulldogs,MCG,h2h,closing,away,1.23,
2025-08-23T11:55:33.255063,github_whitesgsw,,,2010-05-07,Melbourne,Western Bulldogs,MCG,h2h,closing,home,4.05,
2025-08-23T11:55:33.246774,github_whitesgsw,,,2010-05-08,Brisbane,Fremantle,Gabba,h2h,closing,away,2.62,
2025-08-23T11:55:33.246774,github_whitesgsw,,,2010-05-08,Brisbane,Fremantle,Gabba,h2h,closing,home,1.47,
2025-08-23T11:55:33.246774,github_whitesgsw,,,2010-05-08,Collingwood,North Melbourne,MCG,h2h,closing,away,4.55,
2025-08-23T11:55:33.246774,github_whitesgsw,,,2010-05-08,Collingwood,North Melbourne,MCG,h2h,closing,home,1.19,
2025-08-23T11:55:33.255063,github_whitesgsw,,,2010-05-08,Essendon,Port Adelaide,Marvel Stadium,h2h,closing,away,2.0,
2025-08-23T11:55:33.255063,github_whitesgsw,,,2010-05-08,Essendon,Port Adelaide,Marvel Stadium,h2h,closing,home,1.74,
2025-08-23T11:55:33.255063,github_whitesgsw,,,2010-05-08,West Coast,Hawthorn,Domain Stadium,h2h,closing,away,2.3,
2025-08-23T11:55:33.255063,github_whitesgsw,,,2010-05-08,West Coast,Hawthorn,Domain Stadium,h2h,closing,home,1.6,
2025-08-23T11:55:33.246774,github_whitesgsw,,,2010-05-09,Adelaide,Richmond,AAMI Stadium,h2h,closing,away,4.54,
2025-08-23T11:55:33.246774,github_whitesgsw,,,2010-05-09,Adelaide,Richmond,AAMI Stadium,h2h,closing,home,1.19,
2025-08-23T11:55:33.246774,github_whitesgsw,,,2010-05-09,Geelong,Sydney,GMHBA Stadium,h2h,closing,away,3.71,
2025-08-23T11:55:33.246774,github_whitesgsw,,,2010-05-09,Geelong,Sydney,GMHBA Stadium,h2h,closing,home,1.27,
2025-08-23T11:55:33.246774,github_whitesgsw,,,2010-05-10,St Kilda,Carlton,Marvel Stadium,h2h,closing,away,2.77,
2025-08-23T11:55:33.246774,github_whitesgsw,,,2010-05-10,St Kilda,Carlton,Marvel Stadium,h2h,closing,home,1.43,
2025-08-23T11:55:33.246774,github_whitesgsw,,,2010-05-14,Fremantle,Collingwood,Domain Stadium,h2h,closing,away,1.76,
2025-08-23T11:55:33.246774,github_whitesgsw,,,2010-05-14,Fremantle,Collingwood,Domain Stadium,h2h,closing,home,2.0,
2025-08-23T11:55:33.239048,github_whitesgsw,,,2010-05-15,Brisbane,Geelong,Gabba,h2h,closing,away,1.31,
2025-08-23T11:55:33.239048,github_whitesgsw,,,2010-05-15,Brisbane,Geelong,Gabba,h2h,closing,home,3.38,
2025-08-23T11:55:33.246774,github_whitesgsw,,,2010-05-15,Melbourne,West Coast,MCG,h2h,closing,away,3.09,
2025-08-23T11:55:33.246774,github_whitesgsw,,,2010-05-15,Melbourne,West Coast,MCG,h2h,closing,home,1.35,
2025-08-23T11:55:33.239048,github_whitesgsw,,,2010-05-15,North Melbourne,Adelaide,Marvel Stadium,h2h,closing,away,2.24,
2025-08-23T11:55:33.239048,github_whitesgsw,,,2010-05-15,North Melbourne,Adelaide,Marvel Stadium,h2h,closing,home,1.61,
2025-08-23T11:55:33.246774,github_whitesgsw,,,2010-05-15,Western Bulldogs,Sydney,Manuka Oval,h2h,closing,away,2.35,
2025-08-23T11:55:33.246774,github_whitesgsw,,,2010-05-15,Western Bulldogs,Sydney,Manuka Oval,h2h,closing,home,1.56,
2025-08-23T11:55:33.239048,github_whitesgsw,,,2010-05-16,Port Adelaide,Carlton,AAMI Stadium,h2h,closing,away,1.92,
2025-08-23T11:55:33.239048,github_whitesgsw,,,2010-05-16,Port Adelaide,Carlton,AAMI Stadium,h2h,closing,home,1.82,
2025-08-23T11:55:33.239048,github_whitesgsw,,,2010-05-16,Richmond,Hawthorn,MCG,h2h,closing,away,1.16,
2025-08-23T11:55:33.239048,github_whitesgsw,,,2010-05-16,Richmond,Hawthorn,MCG,h2h,closing,home,4.94,
2025-08-23T11:55:33.239048,github_whitesgsw,,,2010-05-16,St Kilda,Essendon,Marvel Stadium,h2h,closing,away,2.81,
2025-08-23T11:55:33.239048,github_whitesgsw,,,2010-05-16,St Kilda,Essendon,Marvel Stadium,h2h,closing,home,1.4,
2025-08-23T11:55:33.239048,github_whitesgsw,,,2010-05-21,Collingwood,Geelong,MCG,h2h,closing,away,1.78,
2025-08-23T11:55:33.239048,github_whitesgsw,,,2010-05-21,Collingwood,Geelong,MCG,h2h,closing,home,1.95,
2025-08-23T11:55:33.234702,github_whitesgsw,,,2010-05-22,Essendon,Richmond,MCG,h2h,closing,away,3.81,
2025-08-23T11:55:33.234702,github_whitesgsw,,,2010-05-22,Essendon,Richmond,MCG,h2h,closing,home,1.26,
2025-08-23T11:55:33.236710,github_whitesgsw,,,2010-05-22,Melbourne,Port Adelaide,TIO Stadium,h2h,closing,away,1.57,
2025-08-23T11:55:33.236710,github_whitesgsw,,,2010-05-22,Melbourne,Port Adelaide,TIO Stadium,h2h,closing,home,2.32,
2025-08-23T11:55:33.239048,github_whitesgsw,,,2010-05-22,North Melbourne,Western Bulldogs,Marvel Stadium,h2h,closing,away,1.22,
2025-08-23T11:55:33.239048,github_whitesgsw,,,2010-05-22,North Melbourne,Western Bulldogs,Marvel Stadium,h2h,closing,home,4.21,
2025-08-23T11:55:33.239048,github_whitesgsw,,,2010-05-22,Sydney,Fremantle,SCG,h2h,closing,away,2.13,
2025-08-23T11:55:33.239048,github_whitesgsw,,,2010-05-22,Sydney,Fremantle,SCG,h2h,closing,home,1.68,
2025-08-23T11:55:33.232695,github_whitesgsw,,,2010-05-23,Adelaide,Brisbane,AAMI Stadium,h2h,closing,away,1.69,
2025-08-23T11:55:33.232695,github_whitesgsw,,,2010-05-23,Adelaide,Brisbane,AAMI Stadium,h2h,closing,home,2.1,
2025-08-23T11:55:33.230563,github_whitesgsw,,,2010-05-23,Carlton,Hawthorn,Marvel Stadium,h2h,closing,away,3.1,
2025-08-23T11:55:33.230563,github_whitesgsw,,,2010-05-23,Carlton,Hawthorn,Marvel Stadium,h2h,closing,home,1.35,
2025-08-23T11:55:33.230563,github_whitesgsw,,,2010-05-23,West Coast,St Kilda,Domain Stadium,h2h,closing,away,1.75,
2025-08-23T11:55:33.230563,github_whitesgsw,,,2010-05-23,West Coast,St Kilda,Domain Stadium,h2h,closing,home,1.99,
2025-08-23T11:55:33.222355,github_whitesgsw,,,2010-05-28,Essendon,Western Bulldogs,Marvel Stadium,h2h,closing,away,1.33,
2025-08-23T11:55:33.222355,github_whitesgsw,,,2010-05-28,Essendon,Western Bulldogs,Marvel Stadium,h2h,closing,home,3.2,
2025-08-23T11:55:33.222355,github_whitesgsw,,,2010-05-29,Brisbane,Collingwood,Gabba,h2h,closing,away,1.28,
2025-08-23T11:55:33.222355,github_whitesgsw,,,2010-05-29,Brisbane,Collingwood,Gabba,h2h,closing,home,3.54,
2025-08-23T11:55:33.222355,github_whitesgsw,,,2010-05-29,Geelong,Melbourne,GMHBA Stadium,h2h,closing,away,10.25,
2025-08-23T11:55:33.222355,github_whitesgsw,,,2010-05-29,Geelong,Melbourne,GMHBA Stadium,h2h,closing,home,1.04,
2025-08-23T11:55:33.222355,github_whitesgsw,,,2010-05-29,Port Adelaide,Richmond,AAMI Stadium,h2h,closing,away,4.61,
2025-08-23T11:55:33.222355,github_whitesgsw,,,2010-05-29,Port Adelaide,Richmond,AAMI Stadium,h2h,closing,home,1.18,
2025-08-23T11:55:33.222355,github_whitesgsw,,,2010-05-29,St Kilda,Adelaide,Marvel Stadium,h2h,closing,away,4.08,
2025-08-23T11:55:33.222355,github_whitesgsw,,,2010-05-29,St Kilda,Adelaide,Marvel Stadium,h2h,closing,home,1.23,
2025-08-23T11:55:33.214550,github_whitesgsw,,,2010-05-30,Carlton,West Coast,Marvel Stadium,h2h,closing,away,4.48,
2025-08-23T11:55:33.214550,github_whitesgsw,,,2010-05-30,Carlton,West Coast,Marvel Stadium,h2h,closing,home,1.19,
2025-08-23T11:55:33.214550,github_whitesgsw,,,2010-05-30,Fremantle,North Melbourne,Domain Stadium,h2h,closing,away,5.94,
2025-08-23T11:55:33.214550,github_whitesgsw,,,2010-05-30,Fremantle,North Melbourne,Domain Stadium,h2h,closing,home,1.12,
2025-08-23T11:55:33.222355,github_whitesgsw,,,2010-05-30,Hawthorn,Sydney,MCG,h2h,closing,away,3.35,
2025-08-23T11:55:33.222355,github_whitesgsw,,,2010-05-30,Hawthorn,Sydney,MCG,h2h,closing,home,1.31,
2025-08-23T11:55:33.214550,github_whitesgsw,,,2010-06-04,Richmond,St Kilda,Marvel Stadium,h2h,closing,away,1.12,
2025-08-23T11:55:33.214550,github_whitesgsw,,,2010-06-04,Richmond,St Kilda,Marvel Stadium,h2h,closing,home,5.69,
2025-08-23T11:55:33.214550,github_whitesgsw,,,2010-06-05,Adelaide,Fremantle,AAMI Stadium,h2h,closing,away,1.41,
2025-08-23T11:55:33.214550,github_whitesgsw,,,2010-06-05,Adelaide,Fremantle,AAMI Stadium,h2h,closing,home,2.8,
2025-08-23T11:55:33.214550,github_whitesgsw,,,2010-06-05,Carlton,Melbourne,MCG,h2h,closing,away,3.01,
2025-08-23T11:55:33.214550,github_whitesgsw,,,2010-06-05,Carlton,Melbourne,MCG,h2h,closing,home,1.36,
2025-08-23T11:55:33.214550,github_whitesgsw,,,2010-06-05,North Melbourne,Brisbane,Marvel Stadium,h2h,closing,away,1.56,
2025-08-23T11:55:33.214550,github_whitesgsw,,,2010-06-05,North Melbourne,Brisbane,Marvel Stadium,h2h,closing,home,2.35,
2025-08-23T11:55:33.214550,github_whitesgsw,,,2010-06-05,West Coast,Geelong,Domain Stadium,h2h,closing,away,1.11,
2025-08-23T11:55:33.214550,github_whitesgsw,,,2010-06-05,West Coast,Geelong,Domain Stadium,h2h,closing,home,6.06,
2025-08-23T11:55:33.208344,github_whitesgsw,,,2010-06-06,Collingwood,Western Bulldogs,Marvel Stadium,h2h,closing,away,2.11,
2025-08-23T11:55:33.208344,github_whitesgsw,,,2010-06-06,Collingwood,Western Bulldogs,Marvel Stadium,h2h,closing,home,1.67,
2025-08-23T11:55:33.212236,github_whitesgsw,,,2010-06-06,Hawthorn,Port Adelaide,MCG,h2h,closing,away,2.78,
2025-08-23T11:55:33.212236,github_whitesgsw,,,2010-06-06,Hawthorn,Port Adelaide,MCG,h2h,closing,home,1.41,
2025-08-23T11:55:33.212236,github_whitesgsw,,,2010-06-06,Sydney,Essendon,SCG,h2h,closing,away,2.06,
2025-08-23T11:55:33.212236,github_whitesgsw,,,2010-06-06,Sydney,Essendon,SCG,h2h,closing,home,1.71,
2025-08-23T11:55:33.208344,github_whitesgsw,,,2010-06-11,North Melbourne,Carlton,Marvel Stadium,h2h,closing,away,1.27,
2025-08-23T11:55:33.208344,github_whitesgsw,,,2010-06-11,North Melbourne,Carlton,Marvel Stadium,h2h,closing,home,3.7,
2025-08-23T11:55:33.206143,github_whitesgsw,,,2010-06-12,Essendon,Geelong,Marvel Stadium,h2h,closing,away,1.22,
2025-08-23T11:55:33.206143,github_whitesgsw,,,2010-06-12,Essendon,Geelong,Marvel Stadium,h2h,closing,home,4.18,
2025-08-23T11:55:33.208344,github_whitesgsw,,,2010-06-12,Hawthorn,Adelaide,UTAS Stadium,h2h,closing,away,2.91,
2025-08-23T11:55:33.208344,github_whitesgsw,,,2010-06-12,Hawthorn,Adelaide,UTAS Stadium,h2h,closing,home,1.39,
2025-08-23T11:55:33.198041,github_whitesgsw,,,2010-06-12,Port Adelaide,Sydney,AAMI Stadium,h2h,closing,away,1.97,
2025-08-23T11:55:33.198041,github_whitesgsw,,,2010-06-12,Port Adelaide,Sydney,AAMI Stadium,h2h,closing,home,1.77,
2025-08-23T11:55:33.198041,github_whitesgsw,,,2010-06-13,Fremantle,St Kilda,Domain Stadium,h2h,closing,away,2.18,
2025-08-23T11:55:33.198041,github_whitesgsw,,,2010-06-13,Fremantle,St Kilda,Domain Stadium,h2h,closing,home,1.64,
2025-08-23T11:55:33.198041,github_whitesgsw,,,2010-06-13,Richmond,West Coast,MCG,h2h,closing,away,1.93,
2025-08-23T11:55:33.198041,github_whitesgsw,,,2010-06-13,Richmond,West Coast,MCG,h2h,closing,home,1.82,
2025-08-23T11:55:33.198041,github_whitesgsw,,,2010-06-13,Western Bulldogs,Brisbane,Marvel Stadium,h2h,closing,away,4.02,
2025-08-23T11:55:33.198041,github_whitesgsw,,,2010-06-13,Western Bulldogs,Brisbane,Marvel Stadium,h2h,closing,home,1.24,
2025-08-23T11:55:33.198041,github_whitesgsw,,,2010-06-14,Melbourne,Collingwood,MCG,h2h,closing,away,1.16,
2025-08-23T11:55:33.198041,github_whitesgsw,,,2010-06-14,Melbourne,Collingwood,MCG,h2h,closing,home,4.98,
2025-08-23T11:55:33.198041,github_whitesgsw,,,2010-06-18,Hawthorn,Essendon,MCG,h2h,closing,away,2.39,
2025-08-23T11:55:33.198041,github_whitesgsw,,,2010-06-18,Hawthorn,Essendon,MCG,h2h,closing,home,1.55,
2025-08-23T11:55:33.189663,github_whitesgsw,,,2010-06-19,Brisbane,Richmond,Gabba,h2h,closing,away,2.82,
2025-08-23T11:55:33.189663,github_whitesgsw,,,2010-06-19,Brisbane,Richmond,Gabba,h2h,closing,home,1.41,
2025-08-23T11:55:33.198041,github_whitesgsw,,,2010-06-19,Carlton,Fremantle,Marvel Stadium,h2h,closing,away,2.23,
2025-08-23T11:55:33.198041,github_whitesgsw,,,2010-06-19,Carlton,Fremantle,Marvel Stadium,h2h,closing,home,1.62,
2025-08-23T11:55:33.189663,github_whitesgsw,,,2010-06-20,North Melbourne,Port Adelaide,Marvel Stadium,h2h,closing,away,3.08,
2025-08-23T11:55:33.189663,github_whitesgsw,,,2010-06-20,North Melbourne,Port Adelaide,Marvel Stadium,h2h,closing,home,1.35,
2025-08-23T11:55:33.189663,github_whitesgsw,,,2010-06-20,West Coast,Western Bulldogs,Domain Stadium,h2h,closing,away,1.33,
2025-08-23T11:55:33.189663,github_whitesgsw,,,2010-06-20,West Coast,Western Bulldogs,Domain Stadium,h2h,closing,home,3.25,
2025-08-23T11:55:33.189663,github_whitesgsw,,,2010-06-25,St Kilda,Geelong,MCG,h2h,closing,away,1.34,
2025-08-23T11:55:33.189663,github_whitesgsw,,,2010-06-25,St Kilda,Geelong,MCG,h2h,closing,home,3.09,
2025-08-23T11:55:33.189663,github_whitesgsw,,,2010-06-26,Sydney,Collingwood,Accor Stadium,h2h,closing,away,1.62,
2025-08-23T11:55:33.189663,github_whitesgsw,,,2010-06-26,Sydney,Collingwood,Accor Stadium,h2h,closing,home,2.23,
2025-08-23T11:55:33.189663,github_whitesgsw,,,2010-06-27,Adelaide,Melbourne,AAMI Stadium,h2h,closing,away,2.28,
2025-08-23T11:55:33.189663,github_whitesgsw,,,2010-06-27,Adelaide,Melbourne,AAMI Stadium,h2h,closing,home,1.59,
2025-08-23T11:55:33.189663,github_whitesgsw,,,2010-07-01,Carlton,Brisbane,Marvel Stadium,h2h,closing,away,3.85,
2025-08-23T11:55:33.189663,github_whitesgsw,,,2010-07-01,Carlton,Brisbane,Marvel Stadium,h2h,closing,home,1.25,
2025-08-23T11:55:33.188281,github_whitesgsw,,,2010-07-02,Hawthorn,Western Bulldogs,MCG,h2h,closing,away,1.57,
2025-08-23T11:55:33.188281,github_whitesgsw,,,2010-07-02,Hawthorn,Western Bulldogs,MCG,h2h,closing,home,2.3,
2025-08-23T11:55:33.181060,github_whitesgsw,,,2010-07-03,Adelaide,Essendon,AAMI Stadium,h2h,closing,away,2.3,
2025-08-23T11:55:33.181060,github_whitesgsw,,,2010-07-03,Adelaide,Essendon,AAMI Stadium,h2h,closing,home,1.58,
2025-08-23T11:55:33.181060,github_whitesgsw,,,2010-07-03,Collingwood,West Coast,Marvel Stadium,h2h,closing,away,9.0,
2025-08-23T11:55:33.181060,github_whitesgsw,,,2010-07-03,Collingwood,West Coast,Marvel Stadium,h2h,closing,home,1.06,
2025-08-23T11:55:33.181060,github_whitesgsw,,,2010-07-03,Fremantle,Port Adelaide,Domain Stadium,h2h,closing,away,6.13,
2025-08-23T11:55:33.181060,github_whitesgsw,,,2010-07-03,Fremantle,Port Adelaide,Domain Stadium,h2h,closing,home,1.11,
2025-08-23T11:55:33.181060,github_whitesgsw,,,2010-07-04,Geelong,North Melbourne,GMHBA Stadium,h2h,closing,away,5.38,
2025-08-23T11:55:33.181060,github_whitesgsw,,,2010-07-04,Geelong,North Melbourne,GMHBA Stadium,h2h,closing,home,1.14,
2025-08-23T11:55:33.181060,github_whitesgsw,,,2010-07-04,Richmond,Sydney,MCG,h2h,closing,away,1.66,
