ts,game_id,bookmaker,market_code,selection_name,price_decimal,line,raw_market,raw_selection
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 25+ disposals,Ed Richards/Caleb Serong,1.08,,Player A or B to get 25+ Disposals,Ed Richards/Caleb Serong
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 25+ disposals,Ed Richards/Shai Bolton,1.53,,Player A or B to get 25+ Disposals,Ed Richards/Shai Bolton
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 25+ disposals,Ed Richards/Tom Liberatore,1.27,,Player A or B to get 25+ Disposals,Ed Richards/Tom Liberatore
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 25+ disposals,Jordan Clark/Andrew Brayshaw,1.2,,Player A or B to get 25+ Disposals,Jordan Clark/Andrew Brayshaw
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 25+ disposals,Jordan Clark/Caleb Serong,1.17,,Player A or B to get 25+ Disposals,Jordan Clark/Caleb Serong
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 25+ disposals,Jordan Clark/Ed Richards,1.16,,Player A or B to get 25+ Disposals,Jordan Clark/Ed Richards
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 25+ disposals,Jordan Clark/Shai Bolton,1.74,,Player A or B to get 25+ Disposals,Jordan Clark/Shai Bolton
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 25+ disposals,Jordan Clark/Tim English,1.62,,Player A or B to get 25+ Disposals,Jordan Clark/Tim English
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 25+ disposals,Jordan Clark/Tom Liberatore,1.21,,Player A or B to get 25+ Disposals,Jordan Clark/Tom Liberatore
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 25+ disposals,Marcus Bontempelli/Ed Richards,1.11,,Player A or B to get 25+ Disposals,Marcus Bontempelli/Ed Richards
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 25+ disposals,Marcus Bontempelli/Jordan Clark,1.07,,Player A or B to get 25+ Disposals,Marcus Bontempelli/Jordan Clark
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 25+ disposals,Marcus Bontempelli/Shai Bolton,1.24,,Player A or B to get 25+ Disposals,Marcus Bontempelli/Shai Bolton
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 25+ disposals,Marcus Bontempelli/Tim English,1.25,,Player A or B to get 25+ Disposals,Marcus Bontempelli/Tim English
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 25+ disposals,Marcus Bontempelli/Tom Liberatore,1.14,,Player A or B to get 25+ Disposals,Marcus Bontempelli/Tom Liberatore
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 25+ disposals,Shai Bolton/Andrew Brayshaw,1.44,,Player A or B to get 25+ Disposals,Shai Bolton/Andrew Brayshaw
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 25+ disposals,Shai Bolton/Caleb Serong,1.33,,Player A or B to get 25+ Disposals,Shai Bolton/Caleb Serong
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 25+ disposals,Shai Bolton/Tom Liberatore,1.7,,Player A or B to get 25+ Disposals,Shai Bolton/Tom Liberatore
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 25+ disposals,Tim English/Andrew Brayshaw,1.37,,Player A or B to get 25+ Disposals,Tim English/Andrew Brayshaw
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 25+ disposals,Tim English/Caleb Serong,1.28,,Player A or B to get 25+ Disposals,Tim English/Caleb Serong
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 25+ disposals,Tim English/Ed Richards,1.56,,Player A or B to get 25+ Disposals,Tim English/Ed Richards
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 25+ disposals,Tim English/Tom Liberatore,1.73,,Player A or B to get 25+ Disposals,Tim English/Tom Liberatore
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 25+ disposals,Tom Liberatore/Andrew Brayshaw,1.13,,Player A or B to get 25+ Disposals,Tom Liberatore/Andrew Brayshaw
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 25+ disposals,Tom Liberatore/Caleb Serong,1.1,,Player A or B to get 25+ Disposals,Tom Liberatore/Caleb Serong
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 25+ disposals,Tim English/Shai Bolton,4.3,,Player A or B to get 25+ Disposals,Tim English/Shai Bolton
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 30+ disposals,Caleb Serong/Andrew Brayshaw,1.73,,Player A or B to get 30+ Disposals,Caleb Serong/Andrew Brayshaw
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 30+ disposals,Ed Richards/Andrew Brayshaw,1.86,,Player A or B to get 30+ Disposals,Ed Richards/Andrew Brayshaw
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 30+ disposals,Ed Richards/Caleb Serong,1.7,,Player A or B to get 30+ Disposals,Ed Richards/Caleb Serong
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 30+ disposals,Jordan Clark/Caleb Serong,1.95,,Player A or B to get 30+ Disposals,Jordan Clark/Caleb Serong
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 30+ disposals,Marcus Bontempelli/Andrew Brayshaw,1.48,,Player A or B to get 30+ Disposals,Marcus Bontempelli/Andrew Brayshaw
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 30+ disposals,Marcus Bontempelli/Caleb Serong,1.4,,Player A or B to get 30+ Disposals,Marcus Bontempelli/Caleb Serong
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 30+ disposals,Marcus Bontempelli/Ed Richards,1.73,,Player A or B to get 30+ Disposals,Marcus Bontempelli/Ed Richards
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 30+ disposals,Marcus Bontempelli/Jordan Clark,1.66,,Player A or B to get 30+ Disposals,Marcus Bontempelli/Jordan Clark
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 30+ disposals,Marcus Bontempelli/Tom Liberatore,1.8,,Player A or B to get 30+ Disposals,Marcus Bontempelli/Tom Liberatore
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 30+ disposals,Tom Liberatore/Andrew Brayshaw,1.98,,Player A or B to get 30+ Disposals,Tom Liberatore/Andrew Brayshaw
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 30+ disposals,Tom Liberatore/Caleb Serong,1.79,,Player A or B to get 30+ Disposals,Tom Liberatore/Caleb Serong
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 30+ disposals,Ed Richards/Tom Liberatore,2.4,,Player A or B to get 30+ Disposals,Ed Richards/Tom Liberatore
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 30+ disposals,Jordan Clark/Andrew Brayshaw,2.15,,Player A or B to get 30+ Disposals,Jordan Clark/Andrew Brayshaw
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 30+ disposals,Jordan Clark/Ed Richards,2.2,,Player A or B to get 30+ Disposals,Jordan Clark/Ed Richards
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 30+ disposals,Jordan Clark/Tom Liberatore,2.4,,Player A or B to get 30+ Disposals,Jordan Clark/Tom Liberatore
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 30+ disposals,Marcus Bontempelli/Shai Bolton,2.1,,Player A or B to get 30+ Disposals,Marcus Bontempelli/Shai Bolton
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 30+ disposals,Marcus Bontempelli/Tim English,2.12,,Player A or B to get 30+ Disposals,Marcus Bontempelli/Tim English
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 30+ disposals,Shai Bolton/Andrew Brayshaw,2.85,,Player A or B to get 30+ Disposals,Shai Bolton/Andrew Brayshaw
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 30+ disposals,Shai Bolton/Caleb Serong,2.5,,Player A or B to get 30+ Disposals,Shai Bolton/Caleb Serong
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 30+ disposals,Tim English/Andrew Brayshaw,2.8,,Player A or B to get 30+ Disposals,Tim English/Andrew Brayshaw
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 30+ disposals,Tim English/Caleb Serong,2.35,,Player A or B to get 30+ Disposals,Tim English/Caleb Serong
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 30+ disposals,Ed Richards/Shai Bolton,3.45,,Player A or B to get 30+ Disposals,Ed Richards/Shai Bolton
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 30+ disposals,Tim English/Ed Richards,3.45,,Player A or B to get 30+ Disposals,Tim English/Ed Richards
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 30+ disposals,Jordan Clark/Shai Bolton,4.3,,Player A or B to get 30+ Disposals,Jordan Clark/Shai Bolton
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 30+ disposals,Jordan Clark/Tim English,4.1,,Player A or B to get 30+ Disposals,Jordan Clark/Tim English
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 30+ disposals,Shai Bolton/Tom Liberatore,4.1,,Player A or B to get 30+ Disposals,Shai Bolton/Tom Liberatore
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 30+ disposals,Tim English/Tom Liberatore,4.1,,Player A or B to get 30+ Disposals,Tim English/Tom Liberatore
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 30+ disposals,Tim English/Shai Bolton,19.0,,Player A or B to get 30+ Disposals,Tim English/Shai Bolton
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 35+ disposals,Marcus Bontempelli/Andrew Brayshaw,3.25,,Player A or B to get 35+ Disposals,Marcus Bontempelli/Andrew Brayshaw
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 35+ disposals,Marcus Bontempelli/Caleb Serong,3.0,,Player A or B to get 35+ Disposals,Marcus Bontempelli/Caleb Serong
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 35+ disposals,Marcus Bontempelli/Ed Richards,3.9,,Player A or B to get 35+ Disposals,Marcus Bontempelli/Ed Richards
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 35+ disposals,Marcus Bontempelli/Jordan Clark,3.9,,Player A or B to get 35+ Disposals,Marcus Bontempelli/Jordan Clark
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 35+ disposals,Caleb Serong/Andrew Brayshaw,4.1,,Player A or B to get 35+ Disposals,Caleb Serong/Andrew Brayshaw
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 35+ disposals,Ed Richards/Caleb Serong,4.3,,Player A or B to get 35+ Disposals,Ed Richards/Caleb Serong
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 35+ disposals,Marcus Bontempelli/Shai Bolton,4.8,,Player A or B to get 35+ Disposals,Marcus Bontempelli/Shai Bolton
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 35+ disposals,Marcus Bontempelli/Tim English,4.8,,Player A or B to get 35+ Disposals,Marcus Bontempelli/Tim English
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 35+ disposals,Marcus Bontempelli/Tom Liberatore,4.1,,Player A or B to get 35+ Disposals,Marcus Bontempelli/Tom Liberatore
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 35+ disposals,Tom Liberatore/Caleb Serong,4.75,,Player A or B to get 35+ Disposals,Tom Liberatore/Caleb Serong
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 35+ disposals,Ed Richards/Andrew Brayshaw,5.0,,Player A or B to get 35+ Disposals,Ed Richards/Andrew Brayshaw
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 35+ disposals,Jordan Clark/Andrew Brayshaw,5.9,,Player A or B to get 35+ Disposals,Jordan Clark/Andrew Brayshaw
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 35+ disposals,Jordan Clark/Caleb Serong,5.0,,Player A or B to get 35+ Disposals,Jordan Clark/Caleb Serong
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 35+ disposals,Tom Liberatore/Andrew Brayshaw,5.5,,Player A or B to get 35+ Disposals,Tom Liberatore/Andrew Brayshaw
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 35+ disposals,Shai Bolton/Caleb Serong,6.25,,Player A or B to get 35+ Disposals,Shai Bolton/Caleb Serong
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 35+ disposals,Tim English/Caleb Serong,6.0,,Player A or B to get 35+ Disposals,Tim English/Caleb Serong
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 35+ disposals,Ed Richards/Tom Liberatore,7.25,,Player A or B to get 35+ Disposals,Ed Richards/Tom Liberatore
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 35+ disposals,Jordan Clark/Ed Richards,7.0,,Player A or B to get 35+ Disposals,Jordan Clark/Ed Richards
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 35+ disposals,Shai Bolton/Andrew Brayshaw,7.75,,Player A or B to get 35+ Disposals,Shai Bolton/Andrew Brayshaw
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 35+ disposals,Tim English/Andrew Brayshaw,7.5,,Player A or B to get 35+ Disposals,Tim English/Andrew Brayshaw
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 35+ disposals,Jordan Clark/Tom Liberatore,8.25,,Player A or B to get 35+ Disposals,Jordan Clark/Tom Liberatore
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 35+ disposals,Ed Richards/Shai Bolton,11.0,,Player A or B to get 35+ Disposals,Ed Richards/Shai Bolton
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 35+ disposals,Tim English/Ed Richards,11.0,,Player A or B to get 35+ Disposals,Tim English/Ed Richards
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 35+ disposals,Jordan Clark/Shai Bolton,14.0,,Player A or B to get 35+ Disposals,Jordan Clark/Shai Bolton
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 35+ disposals,Jordan Clark/Tim English,14.0,,Player A or B to get 35+ Disposals,Jordan Clark/Tim English
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 35+ disposals,Shai Bolton/Tom Liberatore,14.0,,Player A or B to get 35+ Disposals,Shai Bolton/Tom Liberatore
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 35+ disposals,Tim English/Tom Liberatore,14.0,,Player A or B to get 35+ Disposals,Tim English/Tom Liberatore
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 40+ disposals,Marcus Bontempelli/Caleb Serong,8.75,,Player A or B to Get 40+ Disposals,Marcus Bontempelli/Caleb Serong
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 40+ disposals,Marcus Bontempelli/Andrew Brayshaw,10.0,,Player A or B to Get 40+ Disposals,Marcus Bontempelli/Andrew Brayshaw
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 40+ disposals,Marcus Bontempelli/Ed Richards,11.5,,Player A or B to Get 40+ Disposals,Marcus Bontempelli/Ed Richards
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 40+ disposals,Caleb Serong/Andrew Brayshaw,12.5,,Player A or B to Get 40+ Disposals,Caleb Serong/Andrew Brayshaw
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 40+ disposals,Marcus Bontempelli/Jordan Clark,12.0,,Player A or B to Get 40+ Disposals,Marcus Bontempelli/Jordan Clark
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 40+ disposals,Marcus Bontempelli/Tom Liberatore,12.0,,Player A or B to Get 40+ Disposals,Marcus Bontempelli/Tom Liberatore
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 40+ disposals,Marcus Bontempelli/Shai Bolton,13.0,,Player A or B to Get 40+ Disposals,Marcus Bontempelli/Shai Bolton
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 40+ disposals,Marcus Bontempelli/Tim English,13.0,,Player A or B to Get 40+ Disposals,Marcus Bontempelli/Tim English
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 40+ disposals,Ed Richards/Caleb Serong,14.0,,Player A or B to Get 40+ Disposals,Ed Richards/Caleb Serong
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 40+ disposals,Tom Liberatore/Caleb Serong,15.0,,Player A or B to Get 40+ Disposals,Tom Liberatore/Caleb Serong
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 40+ disposals,Jordan Clark/Caleb Serong,16.0,,Player A or B to Get 40+ Disposals,Jordan Clark/Caleb Serong
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 40+ disposals,Ed Richards/Andrew Brayshaw,18.0,,Player A or B to Get 40+ Disposals,Ed Richards/Andrew Brayshaw
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 40+ disposals,Shai Bolton/Caleb Serong,19.0,,Player A or B to Get 40+ Disposals,Shai Bolton/Caleb Serong
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 40+ disposals,Tim English/Caleb Serong,19.0,,Player A or B to Get 40+ Disposals,Tim English/Caleb Serong
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 40+ disposals,Jordan Clark/Andrew Brayshaw,21.0,,Player A or B to Get 40+ Disposals,Jordan Clark/Andrew Brayshaw
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 40+ disposals,Tom Liberatore/Andrew Brayshaw,21.0,,Player A or B to Get 40+ Disposals,Tom Liberatore/Andrew Brayshaw
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 40+ disposals,Ed Richards/Tom Liberatore,26.0,,Player A or B to Get 40+ Disposals,Ed Richards/Tom Liberatore
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 40+ disposals,Jordan Clark/Ed Richards,26.0,,Player A or B to Get 40+ Disposals,Jordan Clark/Ed Richards
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 40+ disposals,Shai Bolton/Andrew Brayshaw,26.0,,Player A or B to Get 40+ Disposals,Shai Bolton/Andrew Brayshaw
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 40+ disposals,Tim English/Andrew Brayshaw,26.0,,Player A or B to Get 40+ Disposals,Tim English/Andrew Brayshaw
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 40+ disposals,Jordan Clark/Tom Liberatore,34.0,,Player A or B to Get 40+ Disposals,Jordan Clark/Tom Liberatore
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 40+ disposals,Ed Richards/Shai Bolton,41.0,,Player A or B to Get 40+ Disposals,Ed Richards/Shai Bolton
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a or b to get 40+ disposals,Tim English/Ed Richards,41.0,,Player A or B to Get 40+ Disposals,Tim English/Ed Richards
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a & b to combine for 35+ disposals,Ed Richards/Shai Bolton,1.06,,Player A & B to combine for 35+ Disposals,Ed Richards/Shai Bolton
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a & b to combine for 35+ disposals,Jordan Clark/Shai Bolton,1.12,,Player A & B to combine for 35+ Disposals,Jordan Clark/Shai Bolton
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a & b to combine for 35+ disposals,Jordan Clark/Tim English,1.06,,Player A & B to combine for 35+ Disposals,Jordan Clark/Tim English
2025-08-23T10:31:16.933999+00:00,2025_ID37290,sportsbet,player a & b to combine for 35+ disposals,Shai Bolton/Andrew Brayshaw,1.07,,Player A & B to combine for 35+ Disposals,Shai Bolton/Andrew Brayshaw
